id_func;data_entrada;hora_entrada;data_saida;hora_saida;intervalo;horas_trab;horas_prev;horas_extra;competencia
1019;13/02/2023;08:02;15/04/2023;17:56;01:00;08:54;08:00;00:54;02/2023
1019;14/02/2023;08:05;16/04/2023;18:02;01:00;08:56;08:00;00:56;02/2023
1019;15/02/2023;07:55;17/04/2023;18:00;01:00;09:04;08:00;01:04;02/2023
1019;16/02/2023;07:50;18/04/2023;18:05;01:00;09:15;08:00;01:15;02/2023
1019;17/02/2023;07:54;19/04/2023;18:00;01:00;09:06;08:00;01:06;02/2023
1019;20/02/2023;08:01;22/04/2023;18:08;01:00;09:06;08:00;01:06;02/2023
1019;21/02/2023;08:05;23/04/2023;18:04;01:00;08:58;08:00;00:58;02/2023
1019;22/02/2023;07:47;24/04/2023;17:56;01:00;09:09;08:00;01:09;02/2023
1019;23/02/2023;08:06;25/04/2023;18:00;01:00;08:53;08:00;00:53;02/2023
1019;24/02/2023;07:56;26/04/2023;18:01;01:00;09:05;08:00;01:05;02/2023
1019;27/02/2023;07:55;29/04/2023;18:06;01:00;09:10;08:00;01:10;02/2023
1019;28/02/2023;08:04;30/04/2023;18:04;01:00;08:59;08:00;00:59;02/2023
1019;01/03/2023;07:47;01/04/2023;18:06;01:00;09:18;08:00;01:18;03/2023
1019;02/03/2023;07:47;03/04/2023;17:56;01:00;09:08;08:00;01:08;03/2023
1019;03/03/2023;07:49;04/04/2023;18:04;01:00;09:14;08:00;01:14;03/2023
1019;06/03/2023;07:46;07/04/2023;18:07;01:00;09:21;08:00;01:21;03/2023
1019;07/03/2023;08:04;08/04/2023;18:07;01:00;09:02;08:00;01:02;03/2023
1019;08/03/2023;08:02;09/04/2023;17:58;01:00;08:55;08:00;00:55;03/2023
1019;09/03/2023;07:53;10/04/2023;17:58;01:00;09:04;08:00;01:04;03/2023
1019;10/03/2023;07:56;11/04/2023;18:00;01:00;09:03;08:00;01:03;03/2023
1019;13/03/2023;08:03;14/04/2023;17:58;01:00;08:54;08:00;00:54;03/2023
1019;14/03/2023;08:02;15/04/2023;18:08;01:00;09:06;08:00;01:06;03/2023
1019;15/03/2023;08:05;16/04/2023;17:55;01:00;08:49;08:00;00:49;03/2023
1019;16/03/2023;07:55;17/04/2023;18:08;01:00;09:13;08:00;01:13;03/2023
1019;17/03/2023;07:50;18/04/2023;17:58;01:00;09:08;08:00;01:08;03/2023
1019;20/03/2023;07:46;21/04/2023;17:59;01:00;09:13;08:00;01:13;03/2023
1019;21/03/2023;08:01;22/04/2023;18:07;01:00;09:05;08:00;01:05;03/2023
1019;22/03/2023;08:05;23/04/2023;17:59;01:00;08:53;08:00;00:53;03/2023
1019;23/03/2023;07:47;24/04/2023;18:00;01:00;09:12;08:00;01:12;03/2023
1019;24/03/2023;08:06;25/04/2023;17:56;01:00;08:49;08:00;00:49;03/2023
1019;27/03/2023;08:05;28/04/2023;18:05;01:00;08:59;08:00;00:59;03/2023
1019;28/03/2023;07:55;29/04/2023;18:01;01:00;09:05;08:00;01:05;03/2023
1019;29/03/2023;08:04;30/04/2023;18:09;01:00;09:04;08:00;01:04;03/2023
1019;30/03/2023;07:59;01/04/2023;18:00;01:00;09:00;08:00;01:00;03/2023
1019;31/03/2023;07:47;02/04/2023;17:59;01:00;09:11;08:00;01:11;03/2023
1019;03/04/2023;07:56;06/04/2023;17:55;01:00;08:59;08:00;00:59;04/2023
1019;04/04/2023;07:46;07/04/2023;18:03;01:00;09:17;08:00;01:17;04/2023
1019;05/04/2023;08:04;08/04/2023;17:59;01:00;08:54;08:00;00:54;04/2023
1019;06/04/2023;08:02;09/04/2023;18:07;01:00;09:04;08:00;01:04;04/2023
1019;07/04/2023;07:53;10/04/2023;18:06;01:00;09:12;08:00;01:12;04/2023
1019;10/04/2023;07:55;13/04/2023;18:00;01:00;09:05;08:00;01:05;04/2023
1019;11/04/2023;08:03;14/04/2023;17:58;01:00;08:54;08:00;00:54;04/2023
1019;12/04/2023;08:02;15/04/2023;18:07;01:00;09:05;08:00;01:05;04/2023
1019;13/04/2023;08:05;16/04/2023;18:04;01:00;08:59;08:00;00:59;04/2023
1019;14/04/2023;07:55;17/04/2023;17:58;01:00;09:02;08:00;01:02;04/2023
1019;17/04/2023;07:57;20/04/2023;18:05;01:00;09:07;08:00;01:07;04/2023
1019;18/04/2023;07:46;21/04/2023;18:06;01:00;09:20;08:00;01:20;04/2023
1019;19/04/2023;08:01;22/04/2023;18:09;01:00;09:07;08:00;01:07;04/2023
1019;20/04/2023;08:05;23/04/2023;18:01;01:00;08:55;08:00;00:55;04/2023
1019;21/04/2023;07:47;24/04/2023;17:58;01:00;09:11;08:00;01:11;04/2023
1019;24/04/2023;08:07;27/04/2023;18:02;01:00;08:55;08:00;00:55;04/2023
1019;25/04/2023;08:05;28/04/2023;18:05;01:00;09:00;08:00;01:00;04/2023
1019;26/04/2023;07:55;29/04/2023;18:04;01:00;09:08;08:00;01:08;04/2023
1019;27/04/2023;08:04;30/04/2023;18:09;01:00;09:04;08:00;01:04;04/2023
1019;28/04/2023;07:58;01/04/2023;18:03;01:00;09:05;08:00;01:05;04/2023
1020;02/01/2023;07:47;02/04/2023;18:09;01:00;09:21;08:00;01:21;01/2023
1020;03/01/2023;07:47;03/04/2023;18:00;01:00;09:12;08:00;01:12;01/2023
1020;04/01/2023;07:49;04/04/2023;18:05;01:00;09:15;08:00;01:15;01/2023
1020;05/01/2023;08:06;05/04/2023;17:57;01:00;08:51;08:00;00:51;01/2023
1020;06/01/2023;07:56;06/04/2023;18:01;01:00;09:05;08:00;01:05;01/2023
1020;09/01/2023;08:02;09/04/2023;17:56;01:00;08:53;08:00;00:53;01/2023
1020;10/01/2023;07:53;10/04/2023;17:59;01:00;09:05;08:00;01:05;01/2023
1020;11/01/2023;07:56;11/04/2023;17:57;01:00;09:01;08:00;01:01;01/2023
1020;12/01/2023;08:09;12/04/2023;18:04;01:00;08:55;08:00;00:55;01/2023
1020;13/01/2023;07:55;13/04/2023;18:05;01:00;09:09;08:00;01:09;01/2023
1020;16/01/2023;08:05;16/04/2023;17:57;01:00;08:52;08:00;00:52;01/2023
1020;17/01/2023;07:55;17/04/2023;17:57;01:00;09:01;08:00;01:01;01/2023
1020;18/01/2023;07:50;18/04/2023;17:56;01:00;09:06;08:00;01:06;01/2023
1020;19/01/2023;07:54;19/04/2023;17:59;01:00;09:05;08:00;01:05;01/2023
1020;20/01/2023;07:57;20/04/2023;18:03;01:00;09:05;08:00;01:05;01/2023
1020;23/01/2023;08:05;23/04/2023;17:59;01:00;08:53;08:00;00:53;01/2023
1020;24/01/2023;07:47;24/04/2023;18:07;01:00;09:20;08:00;01:20;01/2023
1020;25/01/2023;08:06;25/04/2023;18:07;01:00;09:00;08:00;01:00;01/2023
1020;26/01/2023;07:56;26/04/2023;17:57;01:00;09:00;08:00;01:00;01/2023
1020;27/01/2023;08:07;27/04/2023;17:59;01:00;08:52;08:00;00:52;01/2023
1020;30/01/2023;08:04;30/04/2023;17:55;01:00;08:50;08:00;00:50;01/2023
1020;31/01/2023;07:47;02/04/2023;18:08;01:00;09:20;08:00;01:20;01/2023
1020;01/02/2023;07:47;03/04/2023;18:01;01:00;09:13;08:00;01:13;02/2023
1020;02/02/2023;07:49;04/04/2023;18:00;01:00;09:10;08:00;01:10;02/2023
1020;03/02/2023;08:06;05/04/2023;17:58;01:00;08:51;08:00;00:51;02/2023
1020;06/02/2023;08:04;08/04/2023;17:58;01:00;08:54;08:00;00:54;02/2023
1020;07/02/2023;08:02;09/04/2023;18:03;01:00;09:00;08:00;01:00;02/2023
1020;08/02/2023;07:53;10/04/2023;18:06;01:00;09:12;08:00;01:12;02/2023
1020;09/02/2023;07:56;11/04/2023;18:07;01:00;09:11;08:00;01:11;02/2023
1020;10/02/2023;08:09;12/04/2023;18:05;01:00;08:56;08:00;00:56;02/2023
1020;13/02/2023;08:02;15/04/2023;18:03;01:00;09:01;08:00;01:01;02/2023
1020;14/02/2023;08:05;16/04/2023;18:09;01:00;09:04;08:00;01:04;02/2023
1020;15/02/2023;07:55;17/04/2023;18:03;01:00;09:07;08:00;01:07;02/2023
1020;16/02/2023;07:50;18/04/2023;18:07;01:00;09:16;08:00;01:16;02/2023
1020;17/02/2023;07:54;19/04/2023;17:57;01:00;09:03;08:00;01:03;02/2023
1020;20/02/2023;08:01;22/04/2023;17:55;01:00;08:54;08:00;00:54;02/2023
1020;21/02/2023;08:05;23/04/2023;17:59;01:00;08:54;08:00;00:54;02/2023
1020;22/02/2023;07:47;24/04/2023;18:08;01:00;09:21;08:00;01:21;02/2023
1020;23/02/2023;08:06;25/04/2023;18:07;01:00;09:00;08:00;01:00;02/2023
1020;24/02/2023;07:56;26/04/2023;18:01;01:00;09:04;08:00;01:04;02/2023
1020;27/02/2023;07:55;29/04/2023;18:06;01:00;09:11;08:00;01:11;02/2023
1020;28/02/2023;08:04;30/04/2023;17:56;01:00;08:51;08:00;00:51;02/2023
1020;01/03/2023;08:08;01/04/2023;18:04;01:00;08:56;08:00;00:56;03/2023
1020;02/03/2023;07:47;03/04/2023;18:02;01:00;09:14;08:00;01:14;03/2023
1020;03/03/2023;07:49;04/04/2023;17:59;01:00;09:10;08:00;01:10;03/2023
1020;06/03/2023;07:46;07/04/2023;18:05;01:00;09:18;08:00;01:18;03/2023
1020;07/03/2023;08:04;08/04/2023;18:06;01:00;09:01;08:00;01:01;03/2023
1020;08/03/2023;08:02;09/04/2023;18:02;01:00;08:59;08:00;00:59;03/2023
1020;09/03/2023;07:53;10/04/2023;17:59;01:00;09:06;08:00;01:06;03/2023
1020;10/03/2023;07:56;11/04/2023;17:55;01:00;08:58;08:00;00:58;03/2023
1020;13/03/2023;08:03;14/04/2023;18:00;01:00;08:56;08:00;00:56;03/2023
1020;14/03/2023;08:02;15/04/2023;18:02;01:00;09:00;08:00;01:00;03/2023
1020;15/03/2023;08:05;16/04/2023;17:55;01:00;08:50;08:00;00:50;03/2023
1020;16/03/2023;07:55;17/04/2023;18:05;01:00;09:10;08:00;01:10;03/2023
1020;17/03/2023;07:50;18/04/2023;18:07;01:00;09:16;08:00;01:16;03/2023
1020;20/03/2023;07:46;21/04/2023;18:03;01:00;09:16;08:00;01:16;03/2023
1020;21/03/2023;08:01;22/04/2023;18:04;01:00;09:03;08:00;01:03;03/2023
1020;22/03/2023;08:05;23/04/2023;18:05;01:00;09:00;08:00;01:00;03/2023
1020;23/03/2023;07:47;24/04/2023;18:07;01:00;09:20;08:00;01:20;03/2023
1020;24/03/2023;08:06;25/04/2023;17:58;01:00;08:52;08:00;00:52;03/2023
1020;27/03/2023;08:05;28/04/2023;18:04;01:00;08:59;08:00;00:59;03/2023
1020;28/03/2023;07:55;29/04/2023;18:05;01:00;09:10;08:00;01:10;03/2023
1020;29/03/2023;08:04;30/04/2023;17:56;01:00;08:51;08:00;00:51;03/2023
1020;30/03/2023;07:58;01/04/2023;18:08;01:00;09:10;08:00;01:10;03/2023
1020;31/03/2023;07:47;02/04/2023;18:08;01:00;09:20;08:00;01:20;03/2023
1020;03/04/2023;07:56;06/04/2023;18:08;01:00;09:12;08:00;01:12;04/2023
1020;04/04/2023;07:46;07/04/2023;18:04;01:00;09:18;08:00;01:18;04/2023
1020;05/04/2023;08:04;08/04/2023;18:07;01:00;09:03;08:00;01:03;04/2023
1020;06/04/2023;08:02;09/04/2023;18:01;01:00;08:58;08:00;00:58;04/2023
1020;07/04/2023;07:53;10/04/2023;17:55;01:00;09:01;08:00;01:01;04/2023
1020;10/04/2023;07:55;13/04/2023;18:01;01:00;09:05;08:00;01:05;04/2023
1020;11/04/2023;08:03;14/04/2023;18:08;01:00;09:04;08:00;01:04;04/2023
1020;12/04/2023;08:02;15/04/2023;18:02;01:00;09:00;08:00;01:00;04/2023
1020;13/04/2023;08:05;16/04/2023;18:09;01:00;09:03;08:00;01:03;04/2023
1020;14/04/2023;07:55;17/04/2023;17:56;01:00;09:01;08:00;01:01;04/2023
1020;17/04/2023;07:57;20/04/2023;18:09;01:00;09:11;08:00;01:11;04/2023
1020;18/04/2023;07:46;21/04/2023;18:03;01:00;09:17;08:00;01:17;04/2023
1020;19/04/2023;08:01;22/04/2023;18:01;01:00;08:59;08:00;00:59;04/2023
1020;20/04/2023;08:05;23/04/2023;17:57;01:00;08:52;08:00;00:52;04/2023
1020;21/04/2023;07:47;24/04/2023;17:58;01:00;09:11;08:00;01:11;04/2023
1020;24/04/2023;08:07;27/04/2023;18:02;01:00;08:54;08:00;00:54;04/2023
1020;25/04/2023;08:05;28/04/2023;18:04;01:00;08:59;08:00;00:59;04/2023
1020;26/04/2023;07:55;29/04/2023;18:05;01:00;09:09;08:00;01:09;04/2023
1020;27/04/2023;08:04;30/04/2023;17:57;01:00;08:53;08:00;00:53;04/2023
1020;28/04/2023;07:52;01/04/2023;17:57;01:00;09:04;08:00;01:04;04/2023
1021;02/01/2023;07:47;02/04/2023;18:03;01:00;09:15;08:00;01:15;01/2023
1021;03/01/2023;07:47;03/04/2023;17:57;01:00;09:09;08:00;01:09;01/2023
1021;04/01/2023;07:49;04/04/2023;18:07;01:00;09:17;08:00;01:17;01/2023
1021;05/01/2023;08:06;05/04/2023;18:06;01:00;08:59;08:00;00:59;01/2023
1021;06/01/2023;07:56;06/04/2023;17:58;01:00;09:02;08:00;01:02;01/2023
1021;09/01/2023;08:02;09/04/2023;18:00;01:00;08:57;08:00;00:57;01/2023
1021;10/01/2023;07:53;10/04/2023;17:58;01:00;09:04;08:00;01:04;01/2023
1021;11/01/2023;07:56;11/04/2023;18:09;01:00;09:13;08:00;01:13;01/2023
1021;12/01/2023;08:09;12/04/2023;18:07;01:00;08:58;08:00;00:58;01/2023
1021;13/01/2023;07:55;13/04/2023;18:07;01:00;09:11;08:00;01:11;01/2023
1021;16/01/2023;08:05;16/04/2023;18:01;01:00;08:55;08:00;00:55;01/2023
1021;17/01/2023;07:55;17/04/2023;18:05;01:00;09:09;08:00;01:09;01/2023
1021;18/01/2023;07:50;18/04/2023;17:58;01:00;09:08;08:00;01:08;01/2023
1021;19/01/2023;07:54;19/04/2023;18:06;01:00;09:12;08:00;01:12;01/2023
1021;20/01/2023;07:57;20/04/2023;18:08;01:00;09:10;08:00;01:10;01/2023
1021;23/01/2023;08:05;23/04/2023;17:59;01:00;08:53;08:00;00:53;01/2023
1021;24/01/2023;07:47;24/04/2023;17:57;01:00;09:10;08:00;01:10;01/2023
1021;25/01/2023;08:06;25/04/2023;18:07;01:00;09:00;08:00;01:00;01/2023
1021;26/01/2023;07:56;26/04/2023;17:55;01:00;08:58;08:00;00:58;01/2023
1021;27/01/2023;08:07;27/04/2023;18:00;01:00;08:53;08:00;00:53;01/2023
1021;30/01/2023;08:04;30/04/2023;18:03;01:00;08:58;08:00;00:58;01/2023
1021;31/01/2023;07:47;02/04/2023;18:00;01:00;09:12;08:00;01:12;01/2023
1021;01/02/2023;07:47;03/04/2023;18:06;01:00;09:18;08:00;01:18;02/2023
1021;02/02/2023;07:49;04/04/2023;18:06;01:00;09:17;08:00;01:17;02/2023
1021;03/02/2023;08:06;05/04/2023;18:05;01:00;08:58;08:00;00:58;02/2023
1021;06/02/2023;08:04;08/04/2023;17:55;01:00;08:51;08:00;00:51;02/2023
1021;07/02/2023;08:02;09/04/2023;17:57;01:00;08:55;08:00;00:55;02/2023
1021;08/02/2023;07:53;10/04/2023;18:01;01:00;09:07;08:00;01:07;02/2023
1021;09/02/2023;07:56;11/04/2023;17:55;01:00;08:59;08:00;00:59;02/2023
1021;10/02/2023;08:09;12/04/2023;18:06;01:00;08:56;08:00;00:56;02/2023
1021;13/02/2023;08:02;15/04/2023;18:01;01:00;08:59;08:00;00:59;02/2023
1021;14/02/2023;08:05;16/04/2023;18:07;01:00;09:02;08:00;01:02;02/2023
1021;15/02/2023;07:55;17/04/2023;18:02;01:00;09:06;08:00;01:06;02/2023
1021;16/02/2023;07:50;18/04/2023;17:59;01:00;09:09;08:00;01:09;02/2023
1021;17/02/2023;07:54;19/04/2023;17:56;01:00;09:02;08:00;01:02;02/2023
1021;20/02/2023;08:01;22/04/2023;17:59;01:00;08:57;08:00;00:57;02/2023
1021;21/02/2023;08:05;23/04/2023;17:56;01:00;08:50;08:00;00:50;02/2023
1021;22/02/2023;07:47;24/04/2023;18:09;01:00;09:22;08:00;01:22;02/2023
1021;23/02/2023;08:06;25/04/2023;18:05;01:00;08:58;08:00;00:58;02/2023
1021;24/02/2023;07:56;26/04/2023;17:58;01:00;09:01;08:00;01:01;02/2023
1021;27/02/2023;07:55;29/04/2023;17:59;01:00;09:03;08:00;01:03;02/2023
1021;28/02/2023;08:04;30/04/2023;18:04;01:00;08:59;08:00;00:59;02/2023
1021;01/03/2023;08:01;01/04/2023;18:02;01:00;09:01;08:00;01:01;03/2023
1021;02/03/2023;07:47;03/04/2023;17:58;01:00;09:10;08:00;01:10;03/2023
1021;03/03/2023;07:49;04/04/2023;18:08;01:00;09:18;08:00;01:18;03/2023
1021;06/03/2023;07:46;07/04/2023;18:04;01:00;09:18;08:00;01:18;03/2023
1021;07/03/2023;08:04;08/04/2023;18:02;01:00;08:58;08:00;00:58;03/2023
1021;08/03/2023;08:02;09/04/2023;18:09;01:00;09:06;08:00;01:06;03/2023
1021;09/03/2023;07:53;10/04/2023;18:05;01:00;09:11;08:00;01:11;03/2023
1021;10/03/2023;07:56;11/04/2023;18:07;01:00;09:11;08:00;01:11;03/2023
1021;13/03/2023;08:03;14/04/2023;18:09;01:00;09:05;08:00;01:05;03/2023
1021;14/03/2023;08:02;15/04/2023;18:09;01:00;09:07;08:00;01:07;03/2023
1021;15/03/2023;08:05;16/04/2023;18:05;01:00;08:59;08:00;00:59;03/2023
1021;16/03/2023;07:55;17/04/2023;17:59;01:00;09:04;08:00;01:04;03/2023
1021;17/03/2023;07:50;18/04/2023;18:08;01:00;09:18;08:00;01:18;03/2023
1021;20/03/2023;07:46;21/04/2023;18:08;01:00;09:21;08:00;01:21;03/2023
1021;21/03/2023;08:01;22/04/2023;17:55;01:00;08:53;08:00;00:53;03/2023
1021;22/03/2023;08:05;23/04/2023;18:04;01:00;08:59;08:00;00:59;03/2023
1021;23/03/2023;07:47;24/04/2023;18:06;01:00;09:19;08:00;01:19;03/2023
1021;24/03/2023;08:06;25/04/2023;18:04;01:00;08:57;08:00;00:57;03/2023
1021;27/03/2023;08:05;28/04/2023;18:03;01:00;08:58;08:00;00:58;03/2023
1021;28/03/2023;07:55;29/04/2023;17:59;01:00;09:03;08:00;01:03;03/2023
1021;29/03/2023;08:04;30/04/2023;18:03;01:00;08:58;08:00;00:58;03/2023
1021;30/03/2023;07:53;01/04/2023;17:55;01:00;09:02;08:00;01:02;03/2023
1021;31/03/2023;07:47;02/04/2023;18:01;01:00;09:13;08:00;01:13;03/2023
1021;03/04/2023;07:56;06/04/2023;18:05;01:00;09:09;08:00;01:09;04/2023
1021;04/04/2023;07:46;07/04/2023;18:03;01:00;09:16;08:00;01:16;04/2023
1021;05/04/2023;08:04;08/04/2023;18:00;01:00;08:55;08:00;00:55;04/2023
1021;06/04/2023;08:02;09/04/2023;18:05;01:00;09:02;08:00;01:02;04/2023
1021;07/04/2023;07:53;10/04/2023;17:56;01:00;09:02;08:00;01:02;04/2023
1021;10/04/2023;07:55;13/04/2023;18:03;01:00;09:07;08:00;01:07;04/2023
1021;11/04/2023;08:03;14/04/2023;17:59;01:00;08:55;08:00;00:55;04/2023
1021;12/04/2023;08:02;15/04/2023;17:55;01:00;08:53;08:00;00:53;04/2023
1021;13/04/2023;08:05;16/04/2023;17:55;01:00;08:49;08:00;00:49;04/2023
1021;14/04/2023;07:55;17/04/2023;18:01;01:00;09:06;08:00;01:06;04/2023
1021;17/04/2023;07:57;20/04/2023;18:03;01:00;09:05;08:00;01:05;04/2023
1021;18/04/2023;07:46;21/04/2023;18:00;01:00;09:14;08:00;01:14;04/2023
1021;19/04/2023;08:01;22/04/2023;17:59;01:00;08:57;08:00;00:57;04/2023
1021;20/04/2023;08:05;23/04/2023;18:09;01:00;09:04;08:00;01:04;04/2023
1021;21/04/2023;07:47;24/04/2023;18:07;01:00;09:20;08:00;01:20;04/2023
1021;24/04/2023;08:07;27/04/2023;17:59;01:00;08:52;08:00;00:52;04/2023
1021;25/04/2023;08:05;28/04/2023;17:55;01:00;08:50;08:00;00:50;04/2023
1021;26/04/2023;07:55;29/04/2023;18:04;01:00;09:09;08:00;01:09;04/2023
1021;27/04/2023;08:04;30/04/2023;18:06;01:00;09:01;08:00;01:01;04/2023
1021;28/04/2023;08:06;01/04/2023;18:08;01:00;09:02;08:00;01:02;04/2023
1022;02/01/2023;07:47;02/04/2023;18:05;01:00;09:17;08:00;01:17;01/2023
1022;03/01/2023;07:47;03/04/2023;18:03;01:00;09:15;08:00;01:15;01/2023
1022;04/01/2023;07:49;04/04/2023;18:01;01:00;09:11;08:00;01:11;01/2023
1022;05/01/2023;08:06;05/04/2023;17:55;01:00;08:48;08:00;00:48;01/2023
1022;06/01/2023;07:56;06/04/2023;18:05;01:00;09:09;08:00;01:09;01/2023
1022;09/01/2023;08:02;09/04/2023;18:05;01:00;09:02;08:00;01:02;01/2023
1022;10/01/2023;07:53;10/04/2023;18:09;01:00;09:15;08:00;01:15;01/2023
1022;11/01/2023;07:56;11/04/2023;17:56;01:00;09:00;08:00;01:00;01/2023
1022;12/01/2023;08:09;12/04/2023;17:59;01:00;08:50;08:00;00:50;01/2023
1022;13/01/2023;07:55;13/04/2023;18:04;01:00;09:09;08:00;01:09;01/2023
1022;16/01/2023;08:05;16/04/2023;18:07;01:00;09:01;08:00;01:01;01/2023
1022;17/01/2023;07:55;17/04/2023;17:59;01:00;09:03;08:00;01:03;01/2023
1022;18/01/2023;07:50;18/04/2023;17:55;01:00;09:05;08:00;01:05;01/2023
1022;19/01/2023;07:54;19/04/2023;18:04;01:00;09:10;08:00;01:10;01/2023
1022;20/01/2023;07:57;20/04/2023;18:01;01:00;09:03;08:00;01:03;01/2023
1022;23/01/2023;08:05;23/04/2023;18:04;01:00;08:58;08:00;00:58;01/2023
1022;24/01/2023;07:47;24/04/2023;18:02;01:00;09:15;08:00;01:15;01/2023
1022;25/01/2023;08:06;25/04/2023;18:04;01:00;08:57;08:00;00:57;01/2023
1022;26/01/2023;07:56;26/04/2023;18:02;01:00;09:05;08:00;01:05;01/2023
1022;27/01/2023;08:07;27/04/2023;17:57;01:00;08:50;08:00;00:50;01/2023
1022;30/01/2023;08:04;30/04/2023;17:57;01:00;08:53;08:00;00:53;01/2023
1022;31/01/2023;07:47;02/04/2023;18:07;01:00;09:19;08:00;01:19;01/2023
1022;01/02/2023;07:47;03/04/2023;18:09;01:00;09:21;08:00;01:21;02/2023
1022;02/02/2023;07:49;04/04/2023;18:01;01:00;09:11;08:00;01:11;02/2023
1022;03/02/2023;08:06;05/04/2023;18:00;01:00;08:53;08:00;00:53;02/2023
1022;06/02/2023;08:04;08/04/2023;18:09;01:00;09:05;08:00;01:05;02/2023
1022;07/02/2023;08:02;09/04/2023;18:00;01:00;08:57;08:00;00:57;02/2023
1022;08/02/2023;07:53;10/04/2023;18:08;01:00;09:14;08:00;01:14;02/2023
1022;09/02/2023;07:56;11/04/2023;17:59;01:00;09:03;08:00;01:03;02/2023
1022;10/02/2023;08:09;12/04/2023;17:55;01:00;08:46;08:00;00:46;02/2023
1022;13/02/2023;08:02;15/04/2023;17:58;01:00;08:56;08:00;00:56;02/2023
1022;14/02/2023;08:05;16/04/2023;17:56;01:00;08:50;08:00;00:50;02/2023
1022;15/02/2023;07:55;17/04/2023;17:59;01:00;09:04;08:00;01:04;02/2023
1022;16/02/2023;07:50;18/04/2023;18:03;01:00;09:12;08:00;01:12;02/2023
1022;17/02/2023;07:54;19/04/2023;18:04;01:00;09:09;08:00;01:09;02/2023
1022;20/02/2023;08:01;22/04/2023;18:00;01:00;08:59;08:00;00:59;02/2023
1022;21/02/2023;08:05;23/04/2023;18:03;01:00;08:58;08:00;00:58;02/2023
1022;22/02/2023;07:47;24/04/2023;17:55;01:00;09:08;08:00;01:08;02/2023
1022;23/02/2023;08:06;25/04/2023;18:08;01:00;09:01;08:00;01:01;02/2023
1022;24/02/2023;07:56;26/04/2023;18:01;01:00;09:04;08:00;01:04;02/2023
1022;27/02/2023;07:55;29/04/2023;18:03;01:00;09:07;08:00;01:07;02/2023
1022;28/02/2023;08:04;30/04/2023;18:02;01:00;08:57;08:00;00:57;02/2023
1022;01/03/2023;08:07;01/04/2023;18:03;01:00;08:55;08:00;00:55;03/2023
1022;02/03/2023;07:47;03/04/2023;18:07;01:00;09:19;08:00;01:19;03/2023
1022;03/03/2023;07:49;04/04/2023;17:55;01:00;09:06;08:00;01:06;03/2023
1022;06/03/2023;07:46;07/04/2023;17:58;01:00;09:12;08:00;01:12;03/2023
1022;07/03/2023;08:04;08/04/2023;18:09;01:00;09:05;08:00;01:05;03/2023
1022;08/03/2023;08:02;09/04/2023;17:57;01:00;08:54;08:00;00:54;03/2023
1022;09/03/2023;07:53;10/04/2023;17:55;01:00;09:01;08:00;01:01;03/2023
1022;10/03/2023;07:56;11/04/2023;18:01;01:00;09:05;08:00;01:05;03/2023
1022;13/03/2023;08:03;14/04/2023;17:57;01:00;08:53;08:00;00:53;03/2023
1022;14/03/2023;08:02;15/04/2023;18:09;01:00;09:07;08:00;01:07;03/2023
1022;15/03/2023;08:05;16/04/2023;18:02;01:00;08:56;08:00;00:56;03/2023
1022;16/03/2023;07:55;17/04/2023;17:57;01:00;09:01;08:00;01:01;03/2023
1022;17/03/2023;07:50;18/04/2023;18:00;01:00;09:10;08:00;01:10;03/2023
1022;20/03/2023;07:46;21/04/2023;18:08;01:00;09:22;08:00;01:22;03/2023
1022;21/03/2023;08:01;22/04/2023;18:02;01:00;09:00;08:00;01:00;03/2023
1022;22/03/2023;08:05;23/04/2023;18:06;01:00;09:00;08:00;01:00;03/2023
1022;23/03/2023;07:47;24/04/2023;18:04;01:00;09:17;08:00;01:17;03/2023
1022;24/03/2023;08:06;25/04/2023;18:07;01:00;09:00;08:00;01:00;03/2023
1022;27/03/2023;08:05;28/04/2023;18:00;01:00;08:54;08:00;00:54;03/2023
1022;28/03/2023;07:55;29/04/2023;18:01;01:00;09:06;08:00;01:06;03/2023
1022;29/03/2023;08:04;30/04/2023;18:08;01:00;09:03;08:00;01:03;03/2023
1022;30/03/2023;07:59;01/04/2023;18:07;01:00;09:08;08:00;01:08;03/2023
1022;31/03/2023;07:47;02/04/2023;17:59;01:00;09:12;08:00;01:12;03/2023
1022;03/04/2023;07:56;06/04/2023;17:56;01:00;09:00;08:00;01:00;04/2023
1022;04/04/2023;07:46;07/04/2023;18:07;01:00;09:21;08:00;01:21;04/2023
1022;05/04/2023;08:04;08/04/2023;18:06;01:00;09:01;08:00;01:01;04/2023
1022;06/04/2023;08:02;09/04/2023;18:06;01:00;09:03;08:00;01:03;04/2023
1022;07/04/2023;07:53;10/04/2023;18:04;01:00;09:10;08:00;01:10;04/2023
1022;10/04/2023;07:55;13/04/2023;18:09;01:00;09:14;08:00;01:14;04/2023
1022;11/04/2023;08:03;14/04/2023;18:02;01:00;08:58;08:00;00:58;04/2023
1022;12/04/2023;08:02;15/04/2023;17:59;01:00;08:57;08:00;00:57;04/2023
1022;13/04/2023;08:05;16/04/2023;18:01;01:00;08:55;08:00;00:55;04/2023
1022;14/04/2023;07:55;17/04/2023;17:56;01:00;09:00;08:00;01:00;04/2023
1022;17/04/2023;07:57;20/04/2023;17:59;01:00;09:01;08:00;01:01;04/2023
1022;18/04/2023;07:46;21/04/2023;17:59;01:00;09:13;08:00;01:13;04/2023
1022;19/04/2023;08:01;22/04/2023;18:04;01:00;09:03;08:00;01:03;04/2023
